15981;VICTOR E LÉO - HENRIQUE E JULIANO;10 MINUTOS LONGE DE VOCÊ;Dizem que os olhos são como o espelho;BRA
15982;FUNDO DE QUINTAL;A BATUCADA DOS NOSSOS TANTÃS;Samba a gente não perde o prazer de canta;BRA
15983;ROBERTO CARLOS;À JANELA;Da janela o horizonte a liberdade de uma e;BRA
15984;MOLEJO;CILADA;Quase morri do coração quando ela me com;BRA
15985;NALDO BENNY (NALDO);EXAGERADO;Fica louca tira a roupa vêm que hoje;BRA
15986;TEIXEIRINHA;GAÚCHO DE PASSO FUNDO;Me perguntaram se eu sou gaúcho;BRA
15987;AZIMUTH;LINHA DO HORIZONTE;É eu vou pro ar no azul mais lindo;BRA
15988;LOUBET;MADE IN ROÇA;É é só eu faço do jeito que cê gosta;BRA
15989;RICK E RENNER;MAIS QUE PAI E FILHO;Pai estou aqui pra dizer que valeu;BRA
15990;SIDNEY MAGAL;MEU SANGUE FERVE POR VOCÊ;Teu todo teu minha toda minha;BRA
15991;ANITTA;NO MEU TALENTO;Chega fecha o closet na maldade que hoje;BRA
15992;IRA!;NÚCLEO BASE;Meu amor eu sinto muito muito muito mas;BRA
15993;NX ZERO;PEDRA MURANO;Pedra Murano olho de tigre moldura brilha;BRA
15994;LEXA;POSSO SER;Uh ôh ôh ôhhh... Eu sei de tudo agora se lig;BRA
15995;ELIS REGINA;REDESCOBRIR;Como se fora brincadeira de roda;BRA
15996;ZÉ NETO E CRISTIANO;SEU POLÍCIA;Seu polícia é que eu separei recentemente;BRA
15997;LUAN SANTANA;UM BEIJO;Saí cantando do chuveiro eu sou o cara ma;BRA
15998;ISRAEL NOVAES - WESLEY SAFADÃO;VOCÊ MERECE CACHÊ;Só faltou botar uma bolinha vermelhinha e;BRA
15999;FERNANDA ABREU;VOCÊ PRA MIM;É incrível a nossa história;BRA
16000;ZECA PAGODINHO;VOU BOTAR TEU NOME NA MACUMBA;Eu vou botar eu vou botar teu nome na ma;BRA
16001;HENRIQUE E JULIANO - MARÍLIA MENDON;FLOR E O BEIJA-FLOR;Essa é uma velha história de uma flor;BRA
16002;ZEZÉ DI CAMARGO E LUCIANO;ME LEVA PRA CASA;Cansei de ficar sozinho na rua não tem;BRA
16003;NX ZERO;MEU BEM;Pode ser coisa de astral ou posição da lua;BRA
16004;VANDER LEE;ILUMINADO;Vi o meu sentido confundido iluminado;BRA
16005;SIMONE E SIMARIA;QUANDO O MEL É BOM;Ôôô ôô ôô... Quando o mel é bom a abelha;BRA
16006;IVO MOZART;QUER UM BEIJO MEU;Quer um beijo meu toma;BRA
16007;LEANDRO LEHART;VEM DANÇAR O MESTIÇO;Siga em frente olhe para o lado;BRA
16008;NAIARA AZEVEDO - MAIARA E MARAÍSA;50 REAIS;Que cena mais linda será que eu estou;BRA
16009;SÉRGIO REIS;COMITIVA ESPERANÇA;Nossa viagem não é ligeira;BRA
16010;RITA LEE;LÁ VOU EU;Num apartamento perdido na cidade;BRA
16011;SANDY - TIAGO IORC;ME ESPERA;Eu ainda estou aqui perdido em mil versõe;BRA
16012;ZECA PAGODINHO - JORGE BENJOR;OGUM;Eu sou descendente Zulu;BRA
16013;NEY MATOGROSSO;POR DEBAIXO DOS PANOS;O que a gente faz é por debaixo dos panos;BRA
16014;THAEME E THIAGO;PRA TER VOCÊ AQUI;Iê iê iê iê... É madrugada quatro horas da m;BRA
16015;WESLEY SAFADÃO;A DAMA E O VAGABUNDO;A gente briga e separa;BRA
16016;LUAN SANTANA;CANTADA;Pela luz do sol que me ilumina;BRA
16017;ANITTA - VITIN;CRAVO E CANELA;Tão bela ela é linda de verdade;BRA
16018;NENHUM DE NÓS - ROBERTA CAMPOS;FOI AMOR;De nada adianta chorar até o amanhecer;BRA
16019;MATHEUS E KAUAN;O NOSSO SANTO BATEU;Às vezes acho que devia te dizer;BRA
16020;JORGE E MATEUS;PRA NUNCA DIZER ADEUS;Para mim o teu sorriso é como as estrelas;BRA
16021;EXALTASAMBA;TCHAU E BENÇA;Eu bem que te falei por favor não brinque;BRA
16022;CHITÃOZINHO E XORORÓ;A MAIS BONITA DAS NOITES;Longe dos olhos e perto do meu coração;BRA
16023;ROBERTO CARLOS;A MONTANHA;Eu vou seguir uma luz lá no alto eu vou ouv;BRA
16024;ELIS REGINA;BLACK IS BEAUTIFUL;Hoje cedo na rua do Ouvidor;BRA
16025;ANA CAROLINA;COISAS;O meu corpo me deixa confusa quando o s;BRA
16026;WANESSA CAMARGO;CORAÇÃO EMBRIAGADO;Te desejo uma insônia cheia de lembranças;BRA
16027;MARGARETH MENEZES;DANDALUNDA;Bem pertinho da entrada do gueto;BRA
16028;TURMA DO PAGODE;DEIXA EM OFF;Eu sei que não era pra gente se envolver;BRA
16029;NELSON GONÇALVES - NÚBIA LAFAYETTE;DEVOLVI;Devolvi o cordão e a medalha de ouro;BRA
16030;VICTOR E LÉO - WESLEY SAFADÃO;ESCURIDÃO ILUMINADA;Algumas luzes pra guiar nosso caminho;BRA
16031;TIAGO ABRAVANEL;ESTRADA AFORA;Foi a vida quem me pôs cara a cara com vo;BRA
16032;EDSON E HUDSON;FESTA LOUCA;Eu cheguei no rodeio pra me divertir;BRA
16033;PAULA FERNANDES;MINEIRINHA FERVEU;Pega na minha cintura e aperta sem ter me;BRA
16034;ROBERTA CAMPOS;MINHA FELICIDADE;Quero ver o sol nascer de novo aqui pra de;BRA
16035;DI PAULLO E PAULINO;O CORAÇÃO CHORA;Preciso mais uma vez falar com você;BRA
16036;ROBERTA SÁ;PAVILHÃO DE ESPELHOS;Não eu não me arrependi de nada;BRA
16037;CLAUDINHO E BUCHECHA;QUERO TE ENCONTRAR;Quando você vem pra passar o fim de sema;BRA
16038;CHICLETE COM BANANA;SELVA BRANCA;Pra te espiar eu dou a volta no seu muro;BRA
16039;CAETANO VELOSO - TOM ZÉ - GILBERTO GIL;TROPICÁLIA;Sobre a cabeça os aviões;BRA
16040;MC SAPÃO;VOU DESAFIAR VOCÊ;Vou desafiar você você diz que sabe dançar;BRA
16041;MARÍLIA MENDONÇA;ALÔ PORTEIRO;Pegue suas coisas que estão aqui;BRA
16042;ZÉ RAMALHO;BEIRA-MAR;Eu entendo a noite como um oceano;BRA
16043;TIM MAIA;ELA PARTIU;Ela partiu partiu e nunca mais voltou;BRA
16044;LUDMILLA;FALA MAL DE MIM;Não olha pro lado quem tá passando é o bo;BRA
16045;RITA RIBEIRO;HÁ MULHERES;Há mulheres que se pintam de caulim;BRA
16046;GUSTTAVO LIMA;JEJUM DE AMOR;Não sou de ficar mais de uma semana sem;BRA
16047;MAIARA E MARAÍSA;MEDO BOBO;Iê iê iê... Ah esse tom de voz eu reconheço;BRA
16048;ARNALDO ANTUNES;A NOSSA CASA;Na nossa casa amor-perfeito é mato;BRA
16049;PAULA FERNANDES;A PAZ DESSE AMOR;Na hora que você deixou de lado;BRA
16050;DI PAULLO E PAULINO;AMOR DE PRIMAVERA;O amor de primavera não termina no verão;BRA
16051;VÂNIA ABREU;AS QUATRO ESTAÇÕES;Todas as flores da manhã se abriram pra te;BRA
16052;NEY MATOGROSSO;BANDOLEIRO;Fossem ciganos a levantar poeira;BRA
16053;FERNANDO E SOROCABA;BOBEIA PRA VER;Ei você que acha que eu sou louco;BRA
16054;FAGNER;CARTAZ;Lahhh iá iá iá... Eu sonhei com você eu que;BRA
16055;LARISSA MANOELA;COISAS BOAS DA VIDA;Gosto das coisas boas que a vida tem;BRA
16056;MARÍLIA MENDONÇA;COMO FAZ COM ELA;Vai se preparando que eu não vou ter paciê;BRA
16057;ZEZÉ DI CAMARGO E LUCIANO - PAULA FER;CRIAÇÃO DIVINA;Deus criou o universo em harmonia;BRA
16058;PROJOTA;ELA SÓ QUER PAZ;Ela é um filme de ação com vários finais;BRA
16059;JOÃO NETO E FREDERICO;ELE NÃO VAI MUDAR;Por que será que é tão difícil perceber;BRA
16060;PÉRICLES;FINAL DE TARDE;Eu não tô legal essa noite quase não dormi;BRA
16061;MUMUZINHO;FULMINANTE;Êh iê iê iê... Eu amei nem sempre se calcula;BRA
16062;LENINE;HOJE EU QUERO SAIR SÓ;Se você quer me seguir não é seguro;BRA
16063;MALTA;INDISPENSÁVEL PARA MIM (MIENTES);Você chegou na minha vida pra ensinar-me;BRA
16064;RPM;JUVENÍLIA;Sinto um imenso vazio e o Brasil que herda;BRA
16065;LEGIÃO URBANA;MAURÍCIO;Já não sei dizer se ainda sei sentir;BRA
16066;PARALAMAS DO SUCESSO;ME LIGA;Eu sei jogos de amor são pra se jogar;BRA
16067;TRIO NORDESTINO;NA EMENDA;Na emenda amarre a corda direito;BRA
16068;GABRIEL GAVA;NA MESA DO BAR;Tô na mesa do bar tô descontrolado;BRA
16069;ZECA BALEIRO;O AMOR VIAJOU;Ela perguntou onde mora o amor;BRA
16070;JULIO IGLESIAS;O MELHOR DE TUA VIDA (LO MEJOR DE TU;Te queria toda minha minha minha;BRA
16071;ARLINDO CRUZ - MARIA RITA;O QUE É O AMOR;Se perguntar o que é o amor pra mim;BRA
16072;DANIEL;PRA SER FELIZ;Às vezes é mais fácil reclamar da sorte;BRA
16073;ANDERSON FREIRE;RARIDADE;Não consigo ir além do teu olhar;BRA
16074;XCALYPSO;SAUDADE;Tava em casa pensando em nós dois;BRA
16075;REGINALDO ROSSI;SE MEU AMOR NÃO CHEGAR;Eu hoje quebro essa mesa;BRA
16076;MAIARA E MARAÍSA - CRISTIANO ARAÚJO;SE OLHA NO ESPELHO;Ela não sabe se produzir;BRA
16077;JOTA QUEST - PROJOTA;UM DIA PRA NÃO SE ESQUECER (SUNRISE);Hey irmão hoje era pra ser;BRA
16078;PEDRO MARIANO;UM POUCO MAIS PERTO;Quando cheguei um pouco mais perto;BRA
16079;THALIA - DESENHO ANASTASIA;VIAGEM AO PASSADO;Firme coração que eu tenha coragem;BRA
16080;CLARA NUNES;ZAMBELÊ;Ô Zambelê pomba branca voou;BRA
16081;SORRISO MAROTO;1 METRO E 65;Hoje acordei e me lembrei do que sonhei;BRA
16082;O SURTO;A CERA;Eu tava ali ela também ela também estava;BRA
16083;RAUL SEIXAS;A HORA DO TREM PASSAR;Você tão calada e eu com medo de falar;BRA
16084;JOSÉ AUGUSTO;A MINHA HISTÓRIA (LA MIA STORIA TRA LE;Sabe por que foi tão inútil ter ficado com;BRA
16085;MATHEUS E KAUAN;A ROSA E O BEIJA-FLOR;Quando você fica ao lado de uma pessoa;BRA
16086;ANAVITÓRIA;AGORA EU QUERO IR;Encontrei descanso em você me arquitetei;BRA
16087;AVIÕES DO FORRÓ;BANCA DE FLORES;Eu te falei que não ia dar certo;BRA
16088;LUDMILLA;BOM;Uma taça de Chandon um calor no edredom;BRA
16089;TIAGO IORC;CHEGA PRA CÁ;É você nem sabe talvez nunca vá saber;BRA
16090;ALTEMAR DUTRA;COMO DESEJO TEU AMOR;Como desejo teu amor quando me lembro;BRA
16091;WESLEY SAFADÃO;CORAÇÃO MACHUCADO;Não tô a fim de relacionamento sério;BRA
16092;LARISSA MANOELA - JOÃO GUILHERME;CÚMPLICES DE UM RESGATE;Você parece tanto comigo;BRA
16093;SORRISO MAROTO;DEPENDENTE;Para de mandar mensagem carinhosa;BRA
16094;HENRIQUE E DIEGO;ESQUECI VOCÊ;Eu esqueci você tô ligando em plena madru;BRA
16095;ZÉ NETO E CRISTIANO;EU LIGO PRA VOCÊ;Desse jeito que eu ando eu não sei se ague;BRA
16096;BETH CARVALHO;FIRME E FORTE;E aproveita aproveita hoje porque a vida é;BRA
16097;MARIA BETHÂNIA;IANSÃ;Senhora das nuvens de chumbo;BRA
16098;MARÍLIA MENDONÇA - HENRIQUE E JULIAN;IMPASSE;Eu só queria entender seus pensamentos;BRA
16099;MILTINHO;LEMBRANÇAS;Lembro um olhar lembro um lugar teu vult;BRA
16100;JORGE E MATEUS;LOUCA DE SAUDADE;Se uma canção me lembrar troque o CD;BRA
16101;DANI BLACK - MILTON NASCIMENTO;MAIOR;Eu sou maior do que era antes;BRA
16102;IVAN LINS;MEU PAÍS;Aqui é o meu país;BRA
16103;CÁSSIA ELLER;NÓS;Eu sei que me disseram por aí;BRA
16104;MANEVA;O DESTINO NÃO QUIS;O destino não quis a gente junto pra semp;BRA
16105;TITÃS;O QUE;Que não é o que não pode ser que não é;BRA
16106;ENGENHEIROS DO HAWAÍ;PARABÓLICA;Ela para e fica ali parada;BRA
16107;SALGUEIRO;PEGUEI UM ITA NO NORTE;Ô explode explode coração na maior felicid;BRA
16108;CHARLIE BROWN JR.;QUINTA-FEIRA;Ainda me lembro bem daquela quinta-feira;BRA
16109;HENRIQUE E JULIANO;RECAÍDAS;Você pode ficar com quem você quiser;BRA
16110;O RAPPA;REZA VELA;Lalará lalala.. A chama da reza de vela;BRA
16111;CARMEN SILVA;SEGURA NA MÃO DE DEUS;Se as águas do mar da vida quiserem te afo;BRA
16112;MARÍLIA MENDONÇA;SENTIMENTO LOUCO;Só queria mais um pouco desse sentimento;BRA
16113;LEGIÃO URBANA;SETE CIDADES;Já me acostumei com a tua voz;BRA
16114;ANITTA - MALUMA;SIM OU NÃO;Se quiser jogar vem;BRA
16115;TÂNIA MARA;SÓ VEJO VOCÊ;Mais um dia triste me pego outra vez pensa;BRA
16116;GUSTTAVO LIMA - JORGE E MATEUS;TA FALTANDO EU;Tá faltando eu em mim;BRA
16117;GAL COSTA;VACA PROFANA;Respeito muito minhas lágrimas;BRA
16118;VICTOR E LÉO - VICTOR FREITAS E FELIPE;VAI ME PERDOANDO;Vai me perdoando esse meu jeito estranho;BRA
16119;GUILHERME ARANTES;XIXI NAS ESTRELAS;Lá vêm eles com suas bandeiras suas armas;BRA
16120;LECI BRANDÃO;ZÉ DO CAROÇO;Lelelelê... No serviço de auto-falante no mo;BRA
16121;GERALDO AZEVEDO;CHORANDO E CANTANDO;Quando fevereiro chegar;BRA
16122;CHITÃOZINHO E XORORÓ - LEANDRO E LEO;COLCHA DE RETALHOS;Aquela colcha de retalhos que tu fizeste;BRA
16123;HENRIQUE E JULIANO;COMO É QUE A GENTE FICA;Eu tava certo de que o amor era;BRA
16124;JULIO IGLESIAS;CORAÇÃO APAIXONADO;Coração apaixonado só escuta a própria;BRA
16125;HARMONIA DO SAMBA;DAQUELE JEITO;Eu quero te botar no colo te fazer carinho;BRA
16126;PITTY;DÊ UM ROLÊ;Não se assuste pessoa;BRA
16127;PROJOTA - MARCELO D2;ELAS GOSTAM ASSIM;O pai dela diz que eu sou ruim;BRA
16128;RAEL;ENVOLVIDÃO;Ela tem cores curvas sabores;BRA
16129;MARÍLIA MENDONÇA;EU SEI DE COR;É já tá ficando chato né;BRA
16130;ZECA PAGODINHO;FAIXA AMARELA;Eu quero presentear a minha linda donzela;BRA
16131;MARGARETH MENEZES;FARAÓ, DIVINDADE DO EGITO;Deuses divindade infinita do universo;BRA
16132;GUSTTAVO LIMA;HOMEM DE FAMÍLIA;Te olhei você me olhou agora minha vida;BRA
16133;TREM DA ALEGRIA - XUXA;IÔ-IÔ;Eu encontrei um brinquedinho divertido;BRA
16134;SORRISO MAROTO;LUA DE MEL;Tô precisando demais desse abraço;BRA
16135;KID ABELHA;MAIO;Maio já está no final;BRA
16136;MARÍLIA MENDONÇA;MEU CUPIDO É GARI;O meu cupido é gari só me traz lixo;BRA
16137;LARISSA MANOELA;NA HORA H;Uô uô uô... Cada vez que eu tento te encon;BRA
16138;NEGO DO BOREL;NÃO ME DEIXE SOZINHO;Amor eu gosto tanto de sentir o teu sabor;BRA
16139;JOELMA;NÃO TEVE AMOR;Tanta gente me julgando tudo estava errad;BRA
16140;SIMONE E SIMARIA - WESLEY SAFADÃO;NÃO VOU MAIS ATRÁS DE VOCÊ;Cansei de te procurar de bater na porta do;BRA
16141;AMADO BATISTA;O NEGÓCIO DA CHINA;Eu vou levar você pra comer no meu apê;BRA
16142;ZÉ RAMALHO;ORQUÍDEA NEGRA;Você é a orquídea negra que brotou da;BRA
16143;JORGE E MATEUS;PAREDES;Despertador tocou cadê o meu amor;BRA
16144;RAUL SEIXAS - MARCELO NOVA;PASTOR JOÃO E A IGREJA INVISÍVEL;Eu não sei se o céu ou inferno;BRA
16145;TIÊ;PISCAR O OLHO;Foi só piscar o olho e eu me apaixonei;BRA
16146;JORGE E MATEUS;PRA SEMPRE COM VOCÊ;A gente se conheceu há pouco tempo;BRA
16147;ISABELLA TAVIANI;PRESENTE-PASSADO;Uhh uhhh... Ai essa saudade no meu peito;BRA
16148;BANDA CHEIRO DE AMOR - LUCAS LUCCO;PROPOSTA INDECENTE;Que bom te ver fazia tempo que eu queria;BRA
16149;ANAVITÓRIA;SINGULAR;É tão singular o jeito que me observa acord;BRA
16150;NANDO REIS;SÓ POSSO DIZER (SÃO PAULO);Cada um de nós tem o seu próprio jeito de;BRA
16151;PALAVRA CANTADA;SOPA;Que que tem na sopa do neném;BRA
16152;LUDMILLA;SOU EU;Quem é que quando passa já te deixa tonto;BRA
16153;GRUPO REVELAÇÃO;TÁ ESCRITO;Palma da mão... Quem cultiva a semente d;BRA
16154;DOMINGUINHOS;TER VOCÊ É TER RAZÃO;Quando eu lembro de você coração;BRA
16155;ENGENHEIROS DO HAWAII;TERRA DE GIGANTES;Hey mãe eu tenho uma guitarra elétrica;BRA
16156;RAFA E PIPO MARQUES - WESLEY SAFADÃ;TÔ DE BOAÇA;Eu tô de boa tô de boaça;BRA
16157;ANA VILELA;TREM-BALA;Não é sobre ter todas as pessoas do mundo;BRA
16158;CHICO REY E PARANÁ;UM DEGRAU NA ESCADA;Estou sozinho livre outra vez;BRA
16159;TEODORO E SAMPAIO;VESTIDO DE SEDA;Meu bem eu queria que você voltasse ao m;BRA
16160;IVETE SANGALO - LUAN SANTANA;ZERO A DEZ;Numa escala zero a dez eu te dou cem;BRA
16161;FELIPE ARAÚJO - HENRIQUE E JULIANO;A MALA É FALSA;É agora tá com tempo pra me escutar;BRA
16162;MARIA GADÚ;ALTAR PARTICULAR;Meu bem que hoje me pede pra apagar;BRA
16163;LUAN SANTANA;DIA, LUGAR E HORA;Se a moça do café não demorasse tanto;BRA
16164;AVIÕES DO FORRÓ;FIQUEI SABENDO;Ouvi falar que você tá de namorado novo;BRA
16165;MARÍLIA MENDONÇA;FOLGADO;Não venha não eu vivo do jeito que;BRA
16166;SIMONE E SIMARIA - ANITTA;LOKA;Cadê você que ninguém viu;BRA
16167;MAIARA E MARAÍSA;MEXIDINHO;Cheguei na ponta dos pés;BRA
16168;CAETANO VELOSO;O QUERERES;Onde queres revólver sou coqueiro;BRA
16169;ANAVITÓRIA - TIAGO IORC;TREVO (TU);Tu é trevo de quatro folhas;BRA
16170;NEGO DO BOREL - ANITTA - WESLEY SAFAD;VOCÊ PARTIU MEU CORAÇÃO;Você partiu meu coração;BRA
16171;SIMONE E SIMARIA;126 CABIDES;Contando são cento e vinte e seis cabides;BRA
16172;LUDMILLA;CHEGUEI;Cheguei cheguei chegando bagunçando;BRA
16173;LUAN SANTANA;ACORDANDO O PRÉDIO;Aonde foi parar o seu juízo;BRA
16174;BRUNO E MARRONE;AGORA (AHORA);Agora fala que me ama;BRA
16175;TOQUINHO;AO QUE VAI CHEGAR;Voa coração a minha força te conduz;BRA
16176;MARISA MONTE;BORBOLETA;Borboleta pequenina que vem para nos;BRA
16177;GABRIEL O PENSADOR - LULU SANTOS;CACHIMBO DA PAZ;A criminalidade toma conta da cidade;BRA
16178;MATHEUS E KAUAN;DECIDE AÍ;O relógio tá girando tá girando tá girando;BRA
16179;BRUNINHO E DAVI - LUAN SANTANA;E ESSA BOCA AÍ;Sabe àquela hora no show que o cantor;BRA
16180;REGINALDO ROSSI;ERA DOMINGO;Essa história se passou quendo eu deixei;BRA
16181;CARLOS ALEXANDRE;FEITICEIRA;Feiticeira feiticeira feiticeira é essa mulher;BRA
16182;ÂNGELA RÔ RÔ - PAULINHO MOSKA;FELIZ DA VIDA;Sonho ou esperança encontrar alguém assi;BRA
16183;LUIZ CALDAS;HAJA AMOR;Eu queria ser uma abelha pra pousar na tua;BRA
16184;SANDRO BECKER;JULIETA;Julieta-ta tá me chamando Julieta-ta;BRA
16185;BRUNO E MARRONE;JURAS DE AMOR;Eu pensei que fosse fácil esquecer;BRA
16186;ATAÍDE E ALEXANDRE;LAÇO ABERTO;Te amar foi um erro foi um erro te amar;BRA
16187;HENRIQUE E DIEGO - DENNIS DJ;MALBEC;E vem pra cá dançar na minha frente;BRA
16188;EVINHA;MARIDO IDEAL;Se você sai por aí deixando a vida de lado;BRA
16189;ALMIR GUINÉTO;MEL NA BOCA;Ohhh quanta mentira suportei;BRA
16190;WESLEY SAFADÃO - MATHEUS E KAUAN;MEU CORAÇÃO DEU PT;Pega meu violão um copo uma cerveja;BRA
16191;XUXA;NÓS SOMOS O AMANHÃ;Hei olha pra mim hei estou aqui;BRA
16192;OS TRAPALHÕES;O CASAMENTO DA FILHA DO FACETA;Papai eu quero me casar;BRA
16193;BARÃO VERMELHO;PEDRA, FLOR E ESPINHO;Hoje eu não quero ver o sol;BRA
16194;MUNHOZ E MARIANO - ZÉ NETO E CRISTIAN;PEN DRIVE DE MODÃO;Você cismou comigo disse que vai embora;BRA
16195;JORGE E MATEUS - MAESTRO PINOCCHIO;PERGUNTA BOBA;Vou começar com uma pergunta boba;BRA
16196;WESLEY SAFADÃO - RONALDINHO GAÚCHO;SOLTEIRO DE NOVO (TÔ);Eu comecei a namorar só pra tentar me com;BRA
16197;ZÉ NETO E CRISTIANO;TE AMO;Onde você pensa que vai com essas malas;BRA
16198;TITÃS;TELEVISÃO;A televisão me deixou burro muito burro d;BRA
16199;WALTER FRANCO;VELA ABERTA;Lá vai uma vela aberta se afastando pelo m;BRA
16200;MAIARA E MARAÍSA;VOCÊ FAZ FALTA AQUI;Você você faz falta falta aqui aqui aqui;BRA
16201;RENATO TEIXEIRA;AMANHECEU, PEGUEI A VIOLA;Amanheceu peguei a viola;BRA
16202;JOTA QUEST;ENCONTRAR ALGUÉM;Encontrar alguém encontrar alguém;BRA
16203;THIAGUINHO;ENERGIA SURREAL;Ê laiá lá... Olha a chuva caindo lá fora;BRA
16204;KELL SMITH;ERA UMA VEZ;Era uma vez o dia em que todo dia;BRA
16205;NEGO DO BOREL - MAIARA E MARAÍSA;ESQUECI COMO NAMORA;Tanto tempo de solteiro janeiro à janeiro;BRA
16206;ANAVITÓRIA - MATHEUS E KAUAN;FICA;Mapeei a dedo tuas sardas;BRA
16207;MILTON NASCIMENTO;PAULA E BEBETO;Caetano Veloso-Milton Nascimento;BRA
16208;FÁBIO JR.;RIO E CANOA;Mentir fingir pra mim só é e será possível;BRA
16209;DISNEY MOANA - ANY GABRIELLY;SABER QUEM SOU;Aqui sempre sempre à beira da água;BRA
16210;HENRIQUE E JULIANO;VIDINHA DE BALADA;Oi tudo bem que bom te ver;BRA
16211;CÁSSIA ELLER;1º DE JULHO;Gênero Padrão;BRA
16212;JOÃO PAULO E DANIEL;A LOIRA DO CARRO BRANCO;Gênero Padrão;BRA
16213;NOVOS BAIANOS;A MENINA DANÇA;Gênero Padrão;BRA
16214;SORRISO MAROTO;AINDA GOSTO DE VOCÊ;Gênero Padrão;BRA
16215;FOFÃO;BILUBIDU ALUAIÊ;Gênero Padrão;BRA
16216;TRIO PARADA DURA;BLUSA VERMELHA;Gênero Padrão;BRA
16217;TRIO PARADA DURA;CASTELO DE AMOR;Gênero Padrão;BRA
16218;CHARLIE BROWN JR.;COMO TUDO DEVE SER;Gênero Padrão;BRA
16219;ANAVITÓRIA;DENGO;Gênero Padrão;BRA
16220;NALDO BENNY - SIMONE E SIMARIA;EMBAÇAR O VIDRO;Gênero Padrão;BRA
16221;MARCOS E BELUTTI;EU ERA;Gênero Padrão;BRA
16222;TITÃS;FAMÍLIA;Gênero Padrão;BRA
16223;LUAN SANTANA - MARÍLIA MENDONÇA;FANTASMA;Gênero Padrão;BRA
16224;O RAPPA;HEY JOE;Gênero Padrão;BRA
16225;PROJOTA - ANAVITÓRIA;LINDA;Gênero Padrão;BRA
16226;BELO - IVETE SANGALO;LINDA ROSA;Gênero Padrão;BRA
16227;MARIA RITA;MARIA DO SOCORRO;Gênero Padrão;BRA
16228;GUILHERME ARANTES;MARINA NO AR;Gênero Padrão;BRA
16229;DI PAULLO E PAULINO;NADA MUDOU;Gênero Padrão;BRA
16230;WESLEY SAFADÃO - MARÍLIA MENDONÇA;NINGUÉM É DE FERRO;Gênero Padrão;BRA
16231;CAPITAL INICIAL;OLHOS VERMELHOS;Gênero Padrão;BRA
16232;MARINA LIMA;PESSOA;Gênero Padrão;BRA
16233;MANEVA;SAUDADES DO TEMPO;Gênero Padrão;BRA
16234;PITTY;SERPENTE;Gênero Padrão;BRA
16235;ALEX E RONALDO;SEXTA FEIRA SUA LINDA;Gênero Padrão;BRA
16236;MAIARA E MARAÍSA;SORTE QUE CÊ BEIJA BEM;Gênero Padrão;BRA
16237;GUILHERME E SANTIAGO;TE AMO MÃE;Gênero Padrão;BRA
16238;MATHEUS E KAUAN;TE ASSUMI PRO BRASIL;Gênero Padrão;BRA
16239;PAULA FERNANDES;TRAIDOR;Gênero Padrão;BRA
16240;FUNDO DE QUINTAL;VAI LÁ, VAI LÁ;Gênero Padrão;BRA
16241;HENRIQUE E JULIANO;CALAFRIO;Os nossos corpos se completam;BRA
16242;VÍCTOR E LÉO;CAMINHOS DIFERENTES;Coisas que você me fala toda vez que;BRA
16243;MARÍLIA MENDONÇA;DE QUEM É A CULPA;Exagerado sim;BRA
16244;FERNANDO E SOROCABA;NOTÍCIA BOA;Tô sabendo que cê tá solteira;BRA
16245;GABRIEL DINIZ;PARAQUEDAS;Não era pra ser mas foi;BRA
16246;MARÍLIA MENDONÇA;AMANTE NÃO TEM LAR;Só vim me desculpar eu não vou demorar;BRA
16247;PABLLO VITTAR;K.O;Seu amor me pegou;BRA
16248;IZA - MARCELO FALCÃO;PESADÃO;Ohh ohh oh oh dão dão dão dão;BRA
16249;SIMONE E SIMARIA;REGIME FECHADO;Alô eu tô ligando só pra te dizer;BRA
16250;ANITTA - PABLLO VITTAR - MAJOR LAZER;SUA CARA;Major Lazer run the world;BRA
16251;HUMBERTO E RONALDO;AMIGO CACHACEIRO;Depois que te conheci a minha vida mu;BRA
16252;JORGE E MATEUS;MEDIDA CERTA;Oi tô te ligando pra você passar aqui em ca;BRA
16253;LUAN SANTANA - SANDY;MESMO SEM ESTAR;Eu tô na preguiça que sempre me dá;BRA
16254;ANITTA;PARADINHA;Yo te quiero ver enloquecer;BRA
16255;HENRIQUE E DIEGO - SIMONE E SIMARIA;RASPÃO;Poxa como ela tava linda;BRA
16256;THIAGO BRAVA;DONA MARIA;Me desculpe vir aqui desse jeito;BRA
16257;CALCINHA PRETA;A CASA CAIU;Eu descobri que tem um outro amor;BRA
16258;IVETE SANGALO - WESLEY SAFADÃO;À VONTADE;Vai começar a banda dando acordes;BRA
16259;CLAUDIA LEITTE;BALDIN DE GELO;Há três dias abandonada ela perdeu o nam;BRA
16260;ZECA PAGODINHO;BRINCADEIRA TEM HORA;Não brinque com meu amor;BRA
16261;ZÉ NETO E CRISTIANO;CADEIRA DE AÇO;Sobraram as marcas das brigas;BRA
16262;JOTA QUEST;DAQUI SÓ SE LEVA O AMOR;Viver tudo que a vida tem pra te dar;BRA
16263;RENATO LUCIANO - NEY MATOGROSSO;DE TODA COR;Passarinho de toda cor gente de toda cor;BRA
16264;TULIPA RUIZ - MARCELO JENECI;DIA A DIA, LADO A LADO;Eu sonhei que estava exatamente aqui;BRA
16265;TRIBALISTAS;DIÁSPORA;Atravessamos o mar Egeo;BRA
16266;MAIARA E MARAÍSA;DOIS IDIOTAS;Foi mal eu devia ter dito da primeira vez;BRA
